Storage_Location,Container_ID,Sub-Unit_ID,Part_Name,Unit_Cost,Target Quantity,Stocked Qty.,Lot_ID,Date_Stocked,Date_Picked,"0.5""-TC_Compatability","1.5""-TC_Compatability","2""-TC_Compatability","3""-TC_Compatability","4""-TC_Compatability","5""-TC_Compatability",Container Filled Mass (kg),Container Filled Mass (Lbs),Kit Assignmet,Manual Assignment,System SN,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15
δA2a1,C20250204-028,B20250715-013,Bolt - 3/8-16 x 2.25'' | BL: 0.75'' | TL: 1.5'',,83,83,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,0.00,Reserve,,,,,,,,,,,,
δA2a1,C20250204-028,B20250715-014,Bolt - 3/8-16 x 2.25'' | BL: 0.75'' | TL: 1.5'',,83,83,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,0.00,Reserve,,,,,,,,,,,,
δA2a1,C20250204-028,B20250715-015,Bolt - 3/8-16 x 2.25'' | BL: 0.75'' | TL: 1.5'',,83,83,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,0.00,Reserve,,,,,,,,,,,,
δA2a1,C20250204-029,B20250715-016,Bolt - 3/8-16 x 2.25'' | BL: 0.75'' | TL: 1.5'',,83,83,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,0.00,Reserve,,,,,,,,,,,,
δA2a1,C20250204-029,B20250715-017,Bolt - 3/8-16 x 2.25'' | BL: 0.75'' | TL: 1.5'',,83,83,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,0.00,Reserve,,,,,,,,,,,,
δA2a1,C20250204-029,B20250715-018,Bolt - 3/8-16 x 2.25'' | BL: 0.75'' | TL: 1.5'',,83,83,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,0.00,Reserve,,,,,,,,,,,,
δA2a1,C20250204-030,B20250715-019,Bolt - 3/8-16 x 2.25'' | BL: 0.75'' | TL: 1.5'',,83,83,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,0.00,Reserve,,,,,,,,,,,,
δA2a1,C20250204-030,B20250715-020,Bolt - 3/8-16 x 2.25'' | BL: 0.75'' | TL: 1.5'',,38,38,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,0.00,Reserve,,,,,,,,,,,,
γA1a3,C20250501-005,B20250715-001,Bolt - 3/8-16 x 2'' | BL: 0.75'' | TL: 1.25'',$0.29,81,81,AMZN-2025-04-01,2025-07-16,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,0.00,Kit γA1,,,,,,,,,,,,
γA1a3,C20250501-005,B20250715-002,Bolt - 3/8-16 x 2'' | BL: 0.75'' | TL: 1.25'',$0.29,81,81,AMZN-2025-04-01,2025-07-16,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,0.00,Kit γA1,,,,,,,,,,,,
γA2a3,C20250501-010,B20250715-003,Bolt - 3/8-16 x 2'' | BL: 0.75'' | TL: 1.25'',$0.29,81,81,AMZN-2025-04-01,2025-07-16,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,0.00,Kit γA2,,,,,,,,,,,,
γA2a3,C20250501-010,B20250715-004,Bolt - 3/8-16 x 2'' | BL: 0.75'' | TL: 1.25'',$0.29,81,81,AMZN-2025-04-01,2025-07-16,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,0.00,Kit γA2,,,,,,,,,,,,
γA3a3,C20250501-015,B20250715-005,Bolt - 3/8-16 x 2'' | BL: 0.75'' | TL: 1.25'',$0.29,81,81,AMZN-2025-04-01,2025-07-16,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,0.00,Kit γA3,,,,,,,,,,,,
γA3a3,C20250501-015,B20250715-006,Bolt - 3/8-16 x 2'' | BL: 0.75'' | TL: 1.25'',$0.29,81,81,AMZN-2025-04-01,2025-07-16,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,0.00,Kit γA3,,,,,,,,,,,,
γB1a3,C20250501-020,B20250303-001,Bolt - 3/8-16 x 2'' | BL: 0.75'' | TL: 1.25'',$0.61,81,81,AMZN-2025-06-01,2025-07-16,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,0.00,Kit γB1,,,,,,,,,,,,
γB1a3,C20250501-020,B20250303-002,Bolt - 3/8-16 x 2'' | BL: 0.75'' | TL: 1.25'',$0.61,81,81,AMZN-2025-06-01,2025-07-16,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,0.00,Kit γB1,,,,,,,,,,,,
γB2a3,C20250501-025,B20250303-003,Bolt - 3/8-16 x 2'' | BL: 0.75'' | TL: 1.25'',$0.61,81,81,AMZN-2025-06-01,2025-07-16,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,0.00,Kit γB2,,,,,,,,,,,,
γB2a3,C20250501-025,B20250303-004,Bolt - 3/8-16 x 2'' | BL: 0.75'' | TL: 1.25'',$0.61,81,81,AMZN-2025-06-01,2025-07-16,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,0.00,Kit γB2,,,,,,,,,,,,
γB3a3,C20250501-030,B20250303-005,Bolt - 3/8-16 x 2'' | BL: 0.75'' | TL: 1.25'',$0.61,81,81,AMZN-2025-06-01,2025-07-16,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,0.00,Kit γB3,,,,,,,,,,,,
γB3a3,C20250501-030,B20250303-006,Bolt - 3/8-16 x 2'' | BL: 0.75'' | TL: 1.25'',$0.61,81,81,AMZN-2025-06-01,2025-07-16,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,0.00,Kit γB3,,,,,,,,,,,,
,,,Bolt - 3/8-16 x 2'' | BL: 0.75'' | TL: 1.25'',$0.61,81,81,AMZN-2025-06-01,2025-07-16,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,0.00,Assignment Required,,,,,,,,,,,,
,,,Bolt - 3/8-16 x 2'' | BL: 0.75'' | TL: 1.25'',$0.61,47,47,AMZN-2025-06-01,2025-07-16,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,0.00,Assignment Required,,,,,,,,,,,,
γA1b3,C20250204-020,B20250303-060,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-07-16,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Kit γA1,,,,,,,,,,,,
γA2b3,C20250204-020,B20250303-061,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-07-16,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Kit γA2,,,,,,,,,,,,
γA3b3,C20250204-020,B20250303-062,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-07-16,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Kit γA3,,,,,,,,,,,,
γB1b3,C20250204-020,B20250303-063,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-07-16,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Kit γB1,,,,,,,,,,,,
γB2b3,C20250204-020,B20250303-064,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-07-16,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Kit γB2,,,,,,,,,,,,
γB3b3,C20250204-020,B20250303-065,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-07-16,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Kit γB3,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-066,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-067,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-068,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-069,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-070,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-071,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-072,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-073,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-074,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-075,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-076,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-077,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-078,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-079,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-080,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-081,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-082,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-083,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-084,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-085,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-086,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-087,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-088,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-089,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-090,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-091,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-092,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-093,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-094,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-095,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-096,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-097,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-098,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-099,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-100,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-101,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-102,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-103,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-104,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-105,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-106,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-107,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-108,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-109,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-07-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-110,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-02-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-111,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-02-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-112,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-02-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-113,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-02-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-114,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-02-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-115,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-02-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-116,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-02-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-117,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-02-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-118,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-02-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
δA2d1,C20250204-020,B20250303-119,Bolt - 3/8-16 x 2.75'' | BL: 1.5'' | TL: 1.25'',,4,4,OS-2024-02-01,2025-03-12,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0.00,Reserve,,,,,,,,,,,,
γA1b3,C20250204-018,B20250303-120,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-07-16,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Kit γA1,,,,,,,,,,,,
γA2b3,C20250204-018,B20250303-121,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-07-16,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Kit γA2,,,,,,,,,,,,
γA3b3,C20250204-018,B20250303-122,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-07-16,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Kit γA3,,,,,,,,,,,,
γB1b3,C20250204-018,B20250303-123,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-07-16,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Kit γB1,,,,,,,,,,,,
γB2b3,C20250204-018,B20250303-124,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-07-16,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Kit γB2,,,,,,,,,,,,
γB3b3,C20250204-018,B20250303-125,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-07-16,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Kit γB3,,,,,,,,,,,,
δA2c1,C20250204-018,B20250303-126,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Reserve,,,,,,,,,,,,
δA2c1,C20250204-018,B20250303-127,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Reserve,,,,,,,,,,,,
δA2c1,C20250204-018,B20250303-128,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Reserve,,,,,,,,,,,,
δA2c1,C20250204-018,B20250303-129,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Reserve,,,,,,,,,,,,
δA2c1,C20250204-018,B20250303-130,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Reserve,,,,,,,,,,,,
δA2c1,C20250204-018,B20250303-131,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Reserve,,,,,,,,,,,,
δA2c1,C20250204-018,B20250303-132,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Reserve,,,,,,,,,,,,
δA2c1,C20250204-018,B20250303-133,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Reserve,,,,,,,,,,,,
δA2c1,C20250204-018,B20250303-134,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Reserve,,,,,,,,,,,,
δA2c1,C20250204-018,B20250303-135,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Reserve,,,,,,,,,,,,
δA2c1,C20250204-018,B20250303-136,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Reserve,,,,,,,,,,,,
δA2c1,C20250204-018,B20250303-137,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Reserve,,,,,,,,,,,,
δA2c1,C20250204-018,B20250303-138,Bolt - 3/8-16 x 2.5'' | BL: 1'' | TL: 1.5'',,8,8,OS-2024-07-01,2025-03-12,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10.42,22.97,Reserve,,,,,,,,,,,,
